Trip ID,Location,Country,Category,Visitor Name,Age,Gender,Rating,Accommodation Available,Accommodation Type,Accommodation Amount,Travel Start Date,Travel End Date,Transport Mode,Destination,Transport Cost
942,Bora Bora,French Polynesia,beach,William Bell,65,Male,4.7,Yes,Hostel,166,08/28/2024,09/01/2024,Bus,"Bora Bora, French Polynesia",97
943,Cancun,Mexico,beach,Michael Frazier,70,Male,3.5,Yes,Hostel,140,08/25/2024,09/01/2024,Flight,"Cancun, Mexico",428
944,Edinburgh,UK,historical,Justin Tyler,55,Male,4,Yes,Hotel,330,03/03/2025,03/07/2025,Flight,"Edinburgh, UK",963
945,Sydney,Australia,beach,Clinton Kelly,44,Male,3.7,Yes,Hostel,84,01/28/2025,01/30/2025,Cruise,"Sydney, Australia",962
946,Barcelona,Spain,urban,Danielle Hart,45,Female,3.6,Yes,Hostel,154,05/24/2024,05/27/2024,Bus,"Barcelona, Spain",137
947,Sydney,Australia,beach,Ashley Thomas,20,Female,3.5,Yes,Apartment,313,02/23/2025,02/25/2025,Cruise,"Sydney, Australia",787
948,Rome,Italy,historical,Cassandra Gardner,50,Male,4.5,Yes,Resort,497,08/30/2024,09/06/2024,Flight,"Rome, Italy",460
949,New York,USA,urban,Mrs. Phyllis Garcia,28,Male,4,Yes,Hostel,339,03/06/2025,03/13/2025,Flight,"New York, USA",293
950,Rome,Italy,historical,Christopher Wilson,49,Male,1.5,Yes,Resort,289,07/12/2024,07/16/2024,Bus,"Rome, Italy",821
951,Edinburgh,UK,historical,Zachary Beard,43,Male,4.6,Yes,Hostel,434,01/12/2025,01/26/2025,Train,"Edinburgh, UK",914
952,Dubai,UAE,urban,Timothy Johns,19,Female,2.4,Yes,Hostel,408,07/04/2024,07/16/2024,Car Rental,"Dubai, UAE",561
953,Sydney,Australia,beach,Dana King,27,Female,2.8,Yes,Guesthouse,386,12/19/2024,12/22/2024,Car Rental,"Sydney, Australia",134
954,Marrakech,Morocco,cultural,Susan Oneal,60,Male,3.8,Yes,Resort,246,08/26/2024,09/04/2024,Bus,"Marrakech, Morocco",587
955,Marrakech,Morocco,cultural,Jason Ford,55,Male,4.2,Yes,Resort,132,10/21/2024,11/02/2024,Cruise,"Marrakech, Morocco",723
956,Amsterdam,Netherlands,urban,Sara Cox,24,Male,4.9,Yes,Hostel,254,12/15/2024,12/19/2024,Car Rental,"Amsterdam, Netherlands",236
957,Cancun,Mexico,beach,David Casey,61,Male,2.4,Yes,Resort,137,12/27/2024,01/01/2025,Train,"Cancun, Mexico",98
958,Sydney,Australia,beach,Sharon Baker,35,Female,4.8,Yes,Guesthouse,286,10/25/2024,11/01/2024,Cruise,"Sydney, Australia",565
959,Cape Town,South Africa,nature,Debbie Maldonado,27,Male,3.5,Yes,Resort,275,06/16/2024,06/25/2024,Train,"Cape Town, South Africa",262
960,Sydney,Australia,beach,Deanna Dickerson,51,Female,3.4,Yes,Hotel,342,06/09/2024,06/10/2024,Bus,"Sydney, Australia",720
961,Bangkok,Thailand,urban,Terri Anderson,46,Male,5,Yes,Apartment,345,07/09/2024,07/21/2024,Bus,"Bangkok, Thailand",75
962,Phuket,Thailand,beach,Terrence Riley,59,Male,2,Yes,Resort,408,01/24/2025,02/03/2025,Bus,"Phuket, Thailand",779
963,Amsterdam,Netherlands,urban,Danielle Johnson,23,Male,2.1,Yes,Hotel,426,03/24/2025,03/29/2025,Flight,"Amsterdam, Netherlands",755
964,Edinburgh,UK,historical,Amber Hampton,26,Male,3.3,Yes,Apartment,446,10/03/2024,10/09/2024,Bus,"Edinburgh, UK",876
965,Bangkok,Thailand,urban,John Jenkins,57,Female,3.1,Yes,Resort,133,11/02/2024,11/08/2024,Train,"Bangkok, Thailand",325
966,Phuket,Thailand,beach,Sara Evans,22,Female,2.5,Yes,Resort,248,07/25/2024,08/08/2024,Bus,"Phuket, Thailand",946
967,Sydney,Australia,beach,Andrew Stewart,50,Female,2.1,Yes,Apartment,392,08/02/2024,08/15/2024,Cruise,"Sydney, Australia",341
968,Cape Town,South Africa,nature,Margaret Allen,53,Female,1.5,Yes,Guesthouse,409,08/17/2024,08/24/2024,Bus,"Cape Town, South Africa",448
969,London,UK,urban,Allison Williams,43,Female,5,Yes,Hostel,196,01/11/2025,01/22/2025,Train,"London, UK",501
970,Phuket,Thailand,beach,Elizabeth Lewis,33,Female,4.4,Yes,Resort,487,05/11/2024,05/21/2024,Car Rental,"Phuket, Thailand",688
971,Amsterdam,Netherlands,urban,Charles Martinez,51,Female,2.1,Yes,Resort,248,04/08/2025,04/13/2025,Bus,"Amsterdam, Netherlands",394
972,Paris,France,cultural,Christina Jones,48,Male,2.3,Yes,Guesthouse,481,08/13/2024,08/22/2024,Train,"Paris, France",129
973,Bali,Indonesia,beach,Mr. Kenneth Greene,40,Male,2.2,Yes,Guesthouse,329,07/10/2024,07/13/2024,Bus,"Bali, Indonesia",460
974,Cancun,Mexico,beach,Thomas Kidd,18,Male,4.8,Yes,Apartment,307,08/31/2024,09/06/2024,Train,"Cancun, Mexico",744
975,Barcelona,Spain,urban,Hannah Andrews,49,Female,2.7,Yes,Hotel,190,06/09/2024,06/21/2024,Bus,"Barcelona, Spain",625
976,Singapore,Singapore,urban,Adam Goodman,18,Male,3.3,Yes,Resort,272,03/08/2025,03/21/2025,Cruise,"Singapore, Singapore",681
977,Phuket,Thailand,beach,Ashley Cook,38,Female,3.8,Yes,Guesthouse,409,11/02/2024,11/08/2024,Car Rental,"Phuket, Thailand",942
978,Paris,France,cultural,Regina Coleman,67,Female,1.6,Yes,Hotel,423,10/13/2024,10/15/2024,Car Rental,"Paris, France",727
979,Edinburgh,UK,historical,Linda Serrano,26,Male,2.8,Yes,Hotel,108,09/09/2024,09/12/2024,Flight,"Edinburgh, UK",792
980,Bora Bora,French Polynesia,beach,Carlos Alvarez,30,Female,4.8,Yes,Hotel,443,11/05/2024,11/06/2024,Cruise,"Bora Bora, French Polynesia",598
981,New York,USA,urban,Natalie Rivera,50,Female,4.9,Yes,Apartment,296,12/19/2024,12/20/2024,Car Rental,"New York, USA",606
982,Marrakech,Morocco,cultural,Jacob Werner,45,Female,4.5,Yes,Hostel,439,03/21/2025,03/24/2025,Bus,"Marrakech, Morocco",369
983,Cancun,Mexico,beach,Jessica Chase,62,Male,3.3,Yes,Resort,359,08/01/2024,08/06/2024,Cruise,"Cancun, Mexico",846
984,London,UK,urban,Tyrone Werner,19,Female,3.2,Yes,Hotel,333,11/22/2024,12/01/2024,Car Rental,"London, UK",977
985,Rome,Italy,historical,Brendan Blake,54,Male,1.1,Yes,Guesthouse,79,01/12/2025,01/21/2025,Flight,"Rome, Italy",618
986,Paris,France,cultural,Dylan Kelly,32,Female,3,Yes,Resort,426,06/27/2024,06/30/2024,Train,"Paris, France",743
987,Cape Town,South Africa,nature,Edward Cruz,18,Male,4.5,Yes,Hotel,194,06/12/2024,06/19/2024,Bus,"Cape Town, South Africa",921
988,Edinburgh,UK,historical,Pamela Jones,25,Male,2.6,Yes,Apartment,72,07/24/2024,07/31/2024,Cruise,"Edinburgh, UK",561
989,Paris,France,cultural,Jacqueline Brandt,54,Female,3.4,Yes,Hotel,305,11/08/2024,11/13/2024,Bus,"Paris, France",425
990,London,UK,urban,Colin Hayden,70,Female,4.4,Yes,Guesthouse,69,10/19/2024,10/31/2024,Train,"London, UK",245
991,Phuket,Thailand,beach,Ashley Scott,43,Female,3.9,Yes,Hotel,382,02/04/2025,02/12/2025,Train,"Phuket, Thailand",87
992,Bangkok,Thailand,urban,Michael Perry,28,Male,2.9,Yes,Hotel,470,03/02/2025,03/07/2025,Flight,"Bangkok, Thailand",280
993,Bora Bora,French Polynesia,beach,Claire Robinson,38,Male,1.9,Yes,Hotel,482,03/09/2025,03/20/2025,Flight,"Bora Bora, French Polynesia",603
994,Marrakech,Morocco,cultural,Earl Cunningham,26,Male,2.7,Yes,Apartment,140,08/16/2024,08/19/2024,Train,"Marrakech, Morocco",579
995,Barcelona,Spain,urban,Glenn Riley,24,Male,1.9,Yes,Resort,358,12/27/2024,01/03/2025,Flight,"Barcelona, Spain",612
996,Rome,Italy,historical,Kendra Watson,45,Male,4.4,Yes,Apartment,176,07/31/2024,08/04/2024,Car Rental,"Rome, Italy",961
997,Bali,Indonesia,beach,Shannon Cuevas,64,Male,1.8,Yes,Hotel,118,11/03/2024,11/05/2024,Flight,"Bali, Indonesia",624
998,Sydney,Australia,beach,Paul Fowler,51,Female,1.5,Yes,Hotel,77,01/31/2025,02/13/2025,Cruise,"Sydney, Australia",244
999,Marrakech,Morocco,cultural,Scott Lopez,26,Female,3.7,Yes,Hotel,146,10/14/2024,10/17/2024,Car Rental,"Marrakech, Morocco",841
1000,Tokyo,Japan,urban,Brian Rice,23,Male,1.4,Yes,Guesthouse,458,12/25/2024,01/06/2025,Cruise,"Tokyo, Japan",149
1001,Phuket,Thailand,beach,Maria Smith,18,Female,1.2,Yes,Hotel,220,09/10/2024,09/22/2024,Flight,"Phuket, Thailand",634
1002,Phuket,Thailand,beach,Sarah Doyle,37,Female,4.6,Yes,Resort,465,09/18/2024,09/29/2024,Train,"Phuket, Thailand",455
1003,London,UK,urban,Mallory Osborne,27,Female,1.3,Yes,Apartment,182,02/21/2025,03/05/2025,Train,"London, UK",593
1004,Bali,Indonesia,beach,Lori Collins,36,Female,2.3,Yes,Resort,357,02/17/2025,02/19/2025,Bus,"Bali, Indonesia",643
1005,Bangkok,Thailand,urban,David Vazquez,50,Female,4.3,Yes,Hotel,106,09/18/2024,09/29/2024,Bus,"Bangkok, Thailand",966
1006,Singapore,Singapore,urban,Maria Gallagher,63,Female,1.3,Yes,Resort,469,01/30/2025,02/05/2025,Car Rental,"Singapore, Singapore",584
1007,Paris,France,cultural,Tracy Foster,23,Male,2.1,Yes,Hostel,395,12/11/2024,12/21/2024,Bus,"Paris, France",656
1008,Paris,France,cultural,Steven Jones,50,Male,3.4,Yes,Resort,75,09/23/2024,10/06/2024,Bus,"Paris, France",615
1009,London,UK,urban,Rebecca Conway,67,Female,3.3,Yes,Apartment,345,01/13/2025,01/15/2025,Cruise,"London, UK",558
1010,Phuket,Thailand,beach,Shane Medina,18,Male,3.2,Yes,Apartment,128,03/24/2025,03/28/2025,Cruise,"Phuket, Thailand",423
1011,Bora Bora,French Polynesia,beach,Megan Lee,38,Female,4.5,Yes,Guesthouse,313,04/19/2025,04/22/2025,Bus,"Bora Bora, French Polynesia",981
1012,Phuket,Thailand,beach,Stephen Meadows,52,Female,1.6,Yes,Hostel,472,05/03/2024,05/13/2024,Car Rental,"Phuket, Thailand",341
1013,Cape Town,South Africa,nature,Marvin Nelson,48,Male,2,Yes,Guesthouse,175,06/26/2024,07/08/2024,Cruise,"Cape Town, South Africa",253
1014,Cancun,Mexico,beach,Leslie Ramirez,25,Female,1.2,Yes,Resort,230,03/05/2025,03/19/2025,Bus,"Cancun, Mexico",766
1015,Paris,France,cultural,Joe Miller,32,Female,3,Yes,Guesthouse,462,01/30/2025,02/09/2025,Car Rental,"Paris, France",408
1016,Bangkok,Thailand,urban,Paul Johnson,24,Female,4.3,Yes,Guesthouse,333,04/29/2024,04/30/2024,Flight,"Bangkok, Thailand",926
1017,Amsterdam,Netherlands,urban,Robert Stevenson,32,Female,5,Yes,Resort,409,11/22/2024,12/05/2024,Car Rental,"Amsterdam, Netherlands",872
1018,Dubai,UAE,urban,Dawn Myers,42,Male,2.2,Yes,Apartment,488,11/12/2024,11/17/2024,Bus,"Dubai, UAE",121
1019,Tokyo,Japan,urban,Kimberly Hubbard,60,Female,4.1,Yes,Hotel,314,01/31/2025,02/09/2025,Flight,"Tokyo, Japan",473
1020,Singapore,Singapore,urban,Deanna Turner,69,Male,2.7,Yes,Guesthouse,417,01/04/2025,01/08/2025,Flight,"Singapore, Singapore",473
1021,Istanbul,Turkey,historical,Kimberly Rodriguez,31,Male,1.1,Yes,Hotel,137,11/11/2024,11/21/2024,Car Rental,"Istanbul, Turkey",205
1022,Bangkok,Thailand,urban,Kathryn Moore,27,Male,4.2,Yes,Hotel,497,11/26/2024,11/29/2024,Train,"Bangkok, Thailand",175
1023,New York,USA,urban,Ellen Johns,47,Female,1.9,Yes,Apartment,309,01/26/2025,01/29/2025,Cruise,"New York, USA",82
1024,Marrakech,Morocco,cultural,Anna Harris,20,Female,2.8,Yes,Hotel,457,07/12/2024,07/24/2024,Car Rental,"Marrakech, Morocco",492
1025,Cape Town,South Africa,nature,Troy Robinson,66,Female,2,Yes,Apartment,200,01/14/2025,01/18/2025,Bus,"Cape Town, South Africa",179
1026,Marrakech,Morocco,cultural,Kurt Reynolds,22,Female,4.5,Yes,Apartment,200,07/03/2024,07/15/2024,Train,"Marrakech, Morocco",715
1027,Istanbul,Turkey,historical,Kathleen Sanchez,66,Female,1.9,Yes,Resort,64,09/05/2024,09/17/2024,Train,"Istanbul, Turkey",432
1028,Dubai,UAE,urban,Brian Dunn,25,Male,3.8,Yes,Resort,419,11/29/2024,12/02/2024,Flight,"Dubai, UAE",890
1029,Marrakech,Morocco,cultural,Tammy Whitaker,64,Male,1.7,Yes,Hostel,85,02/15/2025,03/01/2025,Cruise,"Marrakech, Morocco",367
1030,Marrakech,Morocco,cultural,Catherine Robbins,67,Male,3.7,Yes,Hotel,446,08/02/2024,08/04/2024,Car Rental,"Marrakech, Morocco",794
1031,New York,USA,urban,Scott Williams,22,Male,2,Yes,Apartment,70,12/17/2024,12/22/2024,Flight,"New York, USA",589
1032,Cancun,Mexico,beach,Cynthia Dean,68,Male,4.4,Yes,Hotel,161,10/02/2024,10/05/2024,Bus,"Cancun, Mexico",238
1033,Paris,France,cultural,Lance Washington,26,Female,2.7,Yes,Hostel,370,07/04/2024,07/13/2024,Bus,"Paris, France",602
1034,Paris,France,cultural,Erik Smith,36,Female,2.3,Yes,Resort,307,03/27/2025,04/01/2025,Train,"Paris, France",328
1035,Barcelona,Spain,urban,Kevin Williams,20,Male,4.3,Yes,Hostel,332,12/19/2024,12/26/2024,Cruise,"Barcelona, Spain",69
1036,Edinburgh,UK,historical,Cory Santos,22,Male,1.5,Yes,Guesthouse,279,04/25/2025,04/29/2025,Cruise,"Edinburgh, UK",237
1037,Singapore,Singapore,urban,Christina Houston,66,Male,3.8,Yes,Resort,312,08/28/2024,09/02/2024,Train,"Singapore, Singapore",395
1038,Phuket,Thailand,beach,Heather Pitts,60,Male,1.4,Yes,Hotel,297,01/17/2025,01/22/2025,Flight,"Phuket, Thailand",465
1039,Cape Town,South Africa,nature,Brandon Grant,24,Female,3,Yes,Hotel,159,10/01/2024,10/05/2024,Bus,"Cape Town, South Africa",89
1040,Paris,France,cultural,Casey Kline,35,Female,1.2,Yes,Hotel,439,08/31/2024,09/14/2024,Cruise,"Paris, France",257
1041,Istanbul,Turkey,historical,Stephanie Reed,22,Male,3.3,Yes,Resort,135,06/16/2024,06/21/2024,Flight,"Istanbul, Turkey",723
1042,Bali,Indonesia,beach,Daisy White MD,43,Male,2.4,Yes,Guesthouse,105,11/01/2024,11/14/2024,Train,"Bali, Indonesia",52
1043,Phuket,Thailand,beach,Shannon Wagner,69,Male,1.7,Yes,Hotel,225,06/04/2024,06/14/2024,Bus,"Phuket, Thailand",269
1044,Venice,Italy,historical,Edward Butler,34,Male,1.7,Yes,Resort,474,04/24/2025,04/29/2025,Cruise,"Venice, Italy",832
1045,Amsterdam,Netherlands,urban,James Lawson,42,Male,2.7,Yes,Guesthouse,480,08/19/2024,08/28/2024,Bus,"Amsterdam, Netherlands",226
1046,Marrakech,Morocco,cultural,Donna Franklin,36,Male,2.5,Yes,Hostel,112,09/10/2024,09/23/2024,Flight,"Marrakech, Morocco",783
1047,New York,USA,urban,Barbara Silva,33,Female,3.2,Yes,Guesthouse,267,04/24/2025,04/28/2025,Bus,"New York, USA",830
1048,Barcelona,Spain,urban,Jesus Bailey,49,Male,2.1,Yes,Hotel,333,07/08/2024,07/18/2024,Car Rental,"Barcelona, Spain",516
1049,Edinburgh,UK,historical,Morgan James,58,Male,2.9,Yes,Resort,356,06/19/2024,06/27/2024,Car Rental,"Edinburgh, UK",730
1050,Istanbul,Turkey,historical,Marcus Moore,24,Male,2.4,Yes,Hostel,420,12/03/2024,12/11/2024,Car Rental,"Istanbul, Turkey",596
1051,London,UK,urban,William Moreno,24,Male,4.9,Yes,Hostel,477,11/11/2024,11/16/2024,Train,"London, UK",68
1052,Cape Town,South Africa,nature,Jason Sparks,28,Female,4.6,Yes,Hotel,378,11/23/2024,11/26/2024,Car Rental,"Cape Town, South Africa",285
1053,Marrakech,Morocco,cultural,Natasha Giles,54,Female,1,Yes,Hotel,316,08/07/2024,08/13/2024,Bus,"Marrakech, Morocco",941
1054,Bali,Indonesia,beach,Danny Davis,34,Male,2.1,Yes,Resort,139,06/12/2024,06/13/2024,Flight,"Bali, Indonesia",977
1055,Dubai,UAE,urban,Jordan Watkins,54,Female,4.8,Yes,Hotel,291,02/25/2025,03/10/2025,Flight,"Dubai, UAE",211
1056,Barcelona,Spain,urban,Jessica Copeland,22,Female,3.9,Yes,Guesthouse,297,01/15/2025,01/20/2025,Flight,"Barcelona, Spain",807
1057,Istanbul,Turkey,historical,Latoya Cruz,68,Male,3.6,Yes,Hotel,198,08/30/2024,09/13/2024,Flight,"Istanbul, Turkey",851
1058,Rome,Italy,historical,Shelia Morris,32,Female,5,Yes,Hostel,345,04/17/2025,04/20/2025,Flight,"Rome, Italy",579
1059,Amsterdam,Netherlands,urban,Kathleen Petersen,32,Male,3.3,Yes,Hostel,490,04/03/2025,04/07/2025,Cruise,"Amsterdam, Netherlands",223
1060,Marrakech,Morocco,cultural,Brian Sims,58,Female,4.1,Yes,Hostel,470,03/15/2025,03/22/2025,Flight,"Marrakech, Morocco",209
1061,Cancun,Mexico,beach,Danielle Mclaughlin,46,Female,2.6,Yes,Apartment,76,07/04/2024,07/05/2024,Cruise,"Cancun, Mexico",964
1062,Singapore,Singapore,urban,Kathy Morrow,56,Female,3.6,Yes,Hostel,432,09/29/2024,10/09/2024,Bus,"Singapore, Singapore",446
1063,Edinburgh,UK,historical,Jerry Scott,49,Female,3.8,Yes,Guesthouse,351,12/01/2024,12/05/2024,Flight,"Edinburgh, UK",996
1064,Venice,Italy,historical,Robin Meyers,49,Male,3.7,Yes,Apartment,470,01/21/2025,02/03/2025,Bus,"Venice, Italy",993
1065,Sydney,Australia,beach,Frank Harmon,55,Male,1.7,Yes,Guesthouse,322,07/28/2024,08/03/2024,Cruise,"Sydney, Australia",969
1066,Singapore,Singapore,urban,Deanna Logan,70,Female,4.6,Yes,Guesthouse,392,07/17/2024,07/22/2024,Cruise,"Singapore, Singapore",684
1067,Bora Bora,French Polynesia,beach,Dr. Mark Saunders,24,Male,1.9,Yes,Guesthouse,176,10/21/2024,11/04/2024,Car Rental,"Bora Bora, French Polynesia",674
1068,Cancun,Mexico,beach,Ashley Lyons,18,Male,1.4,Yes,Resort,175,08/07/2024,08/14/2024,Train,"Cancun, Mexico",321
1069,Sydney,Australia,beach,Stacey Washington,26,Male,4.3,Yes,Resort,131,04/09/2025,04/15/2025,Flight,"Sydney, Australia",704
1070,Sydney,Australia,beach,James Chandler,47,Male,4.4,Yes,Hotel,187,04/20/2025,05/02/2025,Cruise,"Sydney, Australia",666
1071,Singapore,Singapore,urban,Katherine Johns,54,Male,1.7,Yes,Apartment,316,10/05/2024,10/13/2024,Train,"Singapore, Singapore",449
1072,Bali,Indonesia,beach,Sherri Lewis,26,Male,3,Yes,Hotel,379,04/09/2025,04/17/2025,Cruise,"Bali, Indonesia",219
1073,London,UK,urban,Alexander Chambers,55,Female,1.8,Yes,Guesthouse,350,01/29/2025,02/10/2025,Car Rental,"London, UK",813
1074,Paris,France,cultural,Ryan Collins,24,Male,1.7,Yes,Guesthouse,274,06/13/2024,06/14/2024,Car Rental,"Paris, France",275
1075,Singapore,Singapore,urban,Tammy Rogers,66,Female,3.4,Yes,Hostel,119,02/18/2025,02/21/2025,Bus,"Singapore, Singapore",62
1076,Bora Bora,French Polynesia,beach,Deanna Wilson,66,Male,2,Yes,Hostel,184,12/20/2024,01/03/2025,Car Rental,"Bora Bora, French Polynesia",117
1077,New York,USA,urban,Amanda Robinson,35,Male,4.2,Yes,Apartment,81,07/14/2024,07/19/2024,Cruise,"New York, USA",564
1078,Dubai,UAE,urban,Lori Williams,49,Male,2.1,Yes,Guesthouse,51,08/20/2024,09/03/2024,Train,"Dubai, UAE",555
1079,Venice,Italy,historical,Natalie Taylor,64,Female,3.8,Yes,Guesthouse,259,09/29/2024,10/06/2024,Car Rental,"Venice, Italy",689
1080,Sydney,Australia,beach,Katherine Conner,40,Male,1.8,Yes,Guesthouse,342,12/19/2024,12/20/2024,Bus,"Sydney, Australia",105
1081,Dubai,UAE,urban,Jake Bray,38,Male,1.1,Yes,Guesthouse,240,02/26/2025,03/03/2025,Train,"Dubai, UAE",767
1082,Tokyo,Japan,urban,Melinda Tucker,28,Female,1,Yes,Resort,389,07/29/2024,08/07/2024,Train,"Tokyo, Japan",355
1083,Bangkok,Thailand,urban,Daniel Miller,57,Female,3.6,Yes,Guesthouse,251,08/08/2024,08/16/2024,Cruise,"Bangkok, Thailand",513
1084,Phuket,Thailand,beach,Kristin Bullock,21,Male,3.9,Yes,Apartment,381,11/22/2024,11/29/2024,Car Rental,"Phuket, Thailand",652
1085,Cape Town,South Africa,nature,Jody Houston,37,Female,2.2,Yes,Guesthouse,159,09/09/2024,09/11/2024,Flight,"Cape Town, South Africa",528
1086,London,UK,urban,Cindy Cole,25,Female,3.5,Yes,Hostel,215,03/20/2025,03/28/2025,Cruise,"London, UK",931
1087,London,UK,urban,Diana Marshall,44,Female,1.8,Yes,Resort,450,08/22/2024,08/26/2024,Train,"London, UK",202
1088,London,UK,urban,Mary Newman,62,Male,3.3,Yes,Hotel,98,12/30/2024,01/02/2025,Cruise,"London, UK",218
1089,Rome,Italy,historical,William Hopkins,57,Male,2.6,Yes,Guesthouse,67,04/12/2025,04/19/2025,Car Rental,"Rome, Italy",999
1090,Paris,France,cultural,Lance Santos,49,Male,1.2,Yes,Resort,95,01/08/2025,01/13/2025,Cruise,"Paris, France",474
1091,London,UK,urban,Rachel Adams,55,Male,2.4,Yes,Apartment,160,07/09/2024,07/16/2024,Car Rental,"London, UK",724
1092,Dubai,UAE,urban,Scott Smith,24,Male,4.5,Yes,Guesthouse,109,12/04/2024,12/10/2024,Flight,"Dubai, UAE",800
1093,New York,USA,urban,Christopher Alexander,67,Male,4.6,Yes,Hostel,130,02/02/2025,02/05/2025,Bus,"New York, USA",66
1094,Rome,Italy,historical,Susan Collier,42,Female,4.7,Yes,Hostel,86,09/16/2024,09/19/2024,Bus,"Rome, Italy",812
1095,Paris,France,cultural,Rodney Haas,70,Female,4.8,Yes,Resort,380,07/18/2024,07/22/2024,Cruise,"Paris, France",758
1096,Singapore,Singapore,urban,Michael Perez,65,Female,3.9,Yes,Hostel,71,05/04/2024,05/17/2024,Car Rental,"Singapore, Singapore",345
1097,Paris,France,cultural,Terry Long,62,Female,4.6,Yes,Apartment,409,08/04/2024,08/06/2024,Flight,"Paris, France",544
1098,Bangkok,Thailand,urban,Samantha Barber,39,Male,4.3,Yes,Apartment,330,05/14/2024,05/19/2024,Flight,"Bangkok, Thailand",65
1099,Singapore,Singapore,urban,Paul Copeland,39,Female,4.4,Yes,Hotel,153,07/13/2024,07/16/2024,Flight,"Singapore, Singapore",867
1100,Cape Town,South Africa,nature,Victoria Bailey,63,Female,4.8,Yes,Hotel,304,01/18/2025,01/22/2025,Flight,"Cape Town, South Africa",55
1101,Edinburgh,UK,historical,Thomas Mercado,41,Female,1.5,Yes,Hotel,292,12/19/2024,12/20/2024,Bus,"Edinburgh, UK",803
1102,London,UK,urban,Jenna Collier,67,Male,4.8,Yes,Hostel,293,06/07/2024,06/17/2024,Flight,"London, UK",532
1103,New York,USA,urban,Rebecca Young,65,Female,3.6,Yes,Hostel,220,09/08/2024,09/15/2024,Flight,"New York, USA",571
1104,Bora Bora,French Polynesia,beach,Stephanie Navarro,66,Male,2.8,Yes,Hotel,186,04/11/2025,04/20/2025,Car Rental,"Bora Bora, French Polynesia",500
1105,New York,USA,urban,Cheryl Little,67,Female,1.7,Yes,Resort,81,03/18/2025,03/27/2025,Train,"New York, USA",531
1106,London,UK,urban,Laura Wright,18,Male,1.8,Yes,Hotel,287,02/19/2025,02/22/2025,Car Rental,"London, UK",138
1107,Paris,France,cultural,Fernando Allen,42,Female,1.9,Yes,Resort,327,08/27/2024,09/10/2024,Bus,"Paris, France",833
1108,Paris,France,cultural,Gabriel Brown,39,Male,3.1,Yes,Guesthouse,383,12/27/2024,01/03/2025,Train,"Paris, France",319
1109,Venice,Italy,historical,Alexander Fry,70,Male,4.4,Yes,Hostel,405,10/04/2024,10/08/2024,Train,"Venice, Italy",534
1110,Bangkok,Thailand,urban,Christina Nelson,29,Male,3.8,Yes,Guesthouse,159,07/31/2024,08/04/2024,Car Rental,"Bangkok, Thailand",243
1111,Singapore,Singapore,urban,Haley Buckley,21,Female,4.9,Yes,Guesthouse,79,08/26/2024,08/28/2024,Bus,"Singapore, Singapore",252
1112,Sydney,Australia,beach,Kelly Peterson,66,Male,2.6,Yes,Guesthouse,280,12/18/2024,12/26/2024,Cruise,"Sydney, Australia",90
1113,Venice,Italy,historical,Laura King,31,Male,3.5,Yes,Resort,300,10/13/2024,10/25/2024,Cruise,"Venice, Italy",275
1114,Cape Town,South Africa,nature,Roger Carter,25,Female,4.3,Yes,Guesthouse,210,02/12/2025,02/14/2025,Train,"Cape Town, South Africa",392
1115,Cancun,Mexico,beach,Joseph Mcguire,56,Female,4.5,Yes,Apartment,94,10/26/2024,10/31/2024,Train,"Cancun, Mexico",62
1116,Tokyo,Japan,urban,Mario Reese,66,Female,4.2,Yes,Resort,60,03/29/2025,03/31/2025,Car Rental,"Tokyo, Japan",203
1117,Phuket,Thailand,beach,Gary Stewart,66,Female,2.5,Yes,Hotel,193,07/18/2024,07/29/2024,Cruise,"Phuket, Thailand",743
1118,New York,USA,urban,Sarah Griffin,19,Male,2.6,Yes,Guesthouse,445,01/31/2025,02/09/2025,Cruise,"New York, USA",542
1119,Bali,Indonesia,beach,Jeffrey Flores,55,Male,1.7,Yes,Resort,302,04/27/2024,05/11/2024,Bus,"Bali, Indonesia",90
1120,Barcelona,Spain,urban,Christina Gregory,28,Male,3.3,Yes,Resort,210,07/10/2024,07/18/2024,Cruise,"Barcelona, Spain",971
1121,Bora Bora,French Polynesia,beach,William Smith,59,Male,4.6,Yes,Hotel,358,12/03/2024,12/09/2024,Car Rental,"Bora Bora, French Polynesia",582
1122,Bora Bora,French Polynesia,beach,Gregory Garcia,28,Female,4.4,Yes,Resort,397,12/13/2024,12/22/2024,Cruise,"Bora Bora, French Polynesia",925
